User_ID,Signup_Date,Subscription_Plan,Monthly_Fee,Country,Device_Type,Last_Login_Date,Status,Total_Logins,Revenue
U08684,11-09-2024,Premium,999,UK,Laptop,08-11-2024,Active,149,7992
U08685,16-10-2024,Premium,999,Germany,Tablet,30-11-2024,Churned,116,15984
U08686,18-02-2025,Premium,999,Singapore,Tablet,13-06-2025,Active,67,20979
U08687,11-01-2025,Basic,499,Canada,Mobile,14-04-2025,Active,44,1497
U08688,18-05-2024,Basic,499,Singapore,Laptop,29-10-2024,Active,90,8483
U08689,27-11-2025,Basic,499,India,Mobile,07-05-2026,Active,135,8483
U08690,23-11-2025,Enterprise,1999,Canada,Tablet,20-02-2026,Active,90,31984
U08691,11-08-2024,Basic,499,India,Laptop,06-10-2024,Active,132,10978
U08692,04-09-2025,Premium,999,Singapore,Tablet,01-03-2026,Active,177,19980
U08693,11-01-2024,Basic,499,UK,Tablet,29-06-2024,Active,171,1497
U08694,15-10-2024,Basic,499,Singapore,Laptop,24-03-2025,Active,25,9481
U08695,13-11-2024,Premium,999,Germany,Tablet,26-04-2025,Active,144,9990
U08696,10-02-2025,Basic,499,UK,Tablet,03-06-2025,Active,198,2994
U08697,25-06-2025,Premium,999,USA,Laptop,30-09-2025,Churned,66,8991
U08698,17-01-2025,Premium,999,India,Laptop,30-01-2025,Churned,162,8991
U08699,24-05-2024,Premium,999,UK,Mobile,02-09-2024,Active,121,5994
U08700,01-06-2025,Premium,999,India,Tablet,19-11-2025,Active,131,1998
U08701,09-09-2024,Basic,499,India,Mobile,20-12-2024,Active,113,7485
U08702,24-11-2025,Premium,999,India,Mobile,24-03-2026,Active,35,14985
U08703,01-10-2024,Premium,999,USA,Tablet,25-02-2025,Active,210,19980
U08704,16-02-2024,Basic,499,Germany,Tablet,28-06-2024,Active,226,9980
U08705,23-01-2024,Basic,499,Australia,Laptop,19-02-2024,Active,147,9481
U08706,03-02-2024,Basic,499,Singapore,Tablet,23-04-2024,Active,103,1996
U08707,02-04-2024,Basic,499,UK,Mobile,04-08-2024,Active,235,11477
U08708,12-10-2024,Basic,499,India,Mobile,14-01-2025,Churned,81,5489
U08709,10-09-2024,Premium,999,India,Laptop,07-12-2024,Churned,98,18981
U08710,04-11-2024,Premium,999,USA,Mobile,21-04-2025,Active,110,12987
U08711,20-07-2024,Basic,499,Germany,Laptop,03-11-2024,Active,188,4990
U08712,06-12-2024,Basic,499,UK,Mobile,20-02-2025,Active,72,3493
U08713,20-11-2024,Premium,999,UK,Mobile,15-04-2025,Active,27,13986
U08714,11-02-2025,Basic,499,Germany,Laptop,23-05-2025,Active,171,6986
U08715,02-10-2025,Premium,999,Singapore,Mobile,09-02-2026,Active,165,3996
U08716,28-09-2024,Basic,499,Germany,Laptop,06-11-2024,Churned,75,4491
U08717,08-10-2024,Premium,999,India,Tablet,28-12-2024,Active,60,11988
U08718,18-01-2024,Premium,999,Singapore,Tablet,17-04-2024,Active,193,2997
U08719,10-10-2024,Basic,499,Germany,Tablet,03-12-2024,Churned,158,2495
U08720,20-09-2024,Premium,999,USA,Laptop,16-10-2024,Active,204,6993
U08721,28-03-2024,Basic,499,Singapore,Mobile,12-09-2024,Active,154,1996
U08722,15-03-2025,Premium,999,Germany,Laptop,26-05-2025,Churned,197,7992
U08723,28-04-2025,Premium,999,Singapore,Mobile,19-09-2025,Active,30,18981
U08724,24-10-2025,Basic,499,Singapore,Mobile,29-03-2026,Active,29,6487
U08725,01-09-2024,Basic,499,Singapore,Laptop,10-10-2024,Active,173,3992
U08726,10-05-2024,Basic,499,Canada,Laptop,14-06-2024,Churned,228,8982
U08727,16-05-2025,Premium,999,USA,Tablet,10-11-2025,Active,225,19980
U08728,27-10-2024,Enterprise,1999,Singapore,Mobile,02-12-2024,Active,135,47976
U08729,03-01-2024,Premium,999,India,Tablet,05-03-2024,Active,199,17982
U08730,04-08-2024,Enterprise,1999,UK,Mobile,11-01-2025,Churned,48,17991
U08731,28-02-2025,Basic,499,Australia,Tablet,24-06-2025,Active,107,1996
U08732,09-08-2025,Basic,499,USA,Tablet,31-08-2025,Active,29,7984
U08733,01-06-2024,Basic,499,USA,Tablet,24-08-2024,Churned,149,1996
U08734,02-08-2024,Basic,499,Canada,Mobile,06-11-2024,Active,68,5988
U08735,10-07-2025,Premium,999,Singapore,Tablet,28-09-2025,Active,95,22977
U08736,23-01-2024,Premium,999,UK,Mobile,19-07-2024,Active,12,18981
U08737,29-09-2024,Premium,999,Germany,Mobile,23-10-2024,Active,198,13986
U08738,28-06-2025,Premium,999,USA,Laptop,18-07-2025,Active,142,20979
U08739,19-10-2024,Basic,499,Canada,Mobile,13-11-2024,Active,107,3493
U08740,04-09-2025,Basic,499,UK,Tablet,24-12-2025,Active,223,10479
U08741,06-11-2025,Premium,999,USA,Mobile,05-01-2026,Active,41,22977
U08742,22-05-2024,Enterprise,1999,Singapore,Tablet,10-09-2024,Active,56,29985
U08743,07-08-2024,Basic,499,India,Laptop,17-09-2024,Active,92,4491
U08744,16-12-2024,Enterprise,1999,UK,Laptop,20-04-2025,Churned,245,35982
U08745,21-12-2024,Premium,999,India,Laptop,20-04-2025,Active,77,22977
U08746,10-03-2025,Basic,499,Canada,Tablet,30-03-2025,Active,5,5988
U08747,02-11-2024,Premium,999,Singapore,Laptop,28-04-2025,Active,87,5994
U08748,10-08-2024,Basic,499,Singapore,Laptop,12-09-2024,Active,73,4990
U08749,09-11-2025,Basic,499,Germany,Laptop,13-02-2026,Active,35,9481
U08750,22-11-2024,Enterprise,1999,Canada,Laptop,08-05-2025,Active,183,39980
U08751,21-11-2024,Enterprise,1999,Singapore,Mobile,26-12-2024,Active,188,35982
U08752,25-11-2024,Premium,999,UK,Tablet,15-03-2025,Active,113,5994
U08753,01-01-2024,Basic,499,UK,Mobile,15-02-2024,Active,52,499
U08754,06-11-2025,Premium,999,Singapore,Laptop,08-12-2025,Active,71,19980
U08755,15-07-2025,Enterprise,1999,USA,Laptop,25-11-2025,Active,69,37981
U08756,29-04-2024,Basic,499,India,Laptop,22-10-2024,Churned,178,3992
U08757,11-03-2025,Basic,499,Germany,Mobile,02-08-2025,Active,223,998
U08758,22-01-2024,Premium,999,Germany,Mobile,24-01-2024,Active,157,16983
U08759,24-06-2024,Enterprise,1999,Australia,Mobile,28-07-2024,Active,96,11994
U08760,05-01-2024,Premium,999,USA,Tablet,16-03-2024,Churned,201,4995
U08761,19-12-2024,Premium,999,Australia,Mobile,09-01-2025,Active,59,1998
U08762,16-05-2025,Premium,999,India,Mobile,14-10-2025,Active,221,18981
U08763,18-11-2024,Basic,499,USA,Laptop,10-05-2025,Active,238,2994
U08764,04-09-2025,Basic,499,Germany,Tablet,06-12-2025,Churned,219,7485
U08765,08-06-2025,Enterprise,1999,Australia,Laptop,12-11-2025,Active,181,47976
U08766,04-08-2024,Basic,499,UK,Mobile,03-10-2024,Churned,50,2994
U08767,18-07-2025,Basic,499,India,Mobile,17-11-2025,Active,169,998
U08768,07-05-2025,Premium,999,India,Laptop,04-06-2025,Active,206,11988
U08769,09-07-2025,Basic,499,Germany,Tablet,13-07-2025,Active,134,8483
U08770,13-01-2025,Premium,999,UK,Mobile,05-07-2025,Active,17,17982
U08771,01-01-2025,Basic,499,Canada,Laptop,16-06-2025,Active,225,8483
U08772,16-02-2024,Basic,499,Australia,Laptop,25-07-2024,Active,188,7485
U08773,14-08-2025,Basic,499,Germany,Mobile,06-12-2025,Active,33,5988
U08774,28-08-2024,Basic,499,USA,Laptop,04-01-2025,Churned,189,7984
U08775,08-05-2024,Premium,999,Singapore,Mobile,25-10-2024,Active,203,999
U08776,29-05-2024,Basic,499,Australia,Mobile,06-10-2024,Active,76,8483
U08777,02-10-2024,Premium,999,Australia,Laptop,24-02-2025,Active,243,21978
U08778,07-07-2025,Enterprise,1999,UK,Tablet,10-11-2025,Active,24,21989
U08779,07-07-2024,Premium,999,Australia,Tablet,30-11-2024,Active,181,10989
U08780,01-09-2025,Premium,999,UK,Laptop,04-01-2026,Active,25,18981
U08781,18-11-2025,Premium,999,Germany,Mobile,30-11-2025,Active,124,2997
U08782,21-10-2025,Premium,999,USA,Laptop,20-12-2025,Churned,98,6993
U08783,16-08-2024,Enterprise,1999,USA,Mobile,15-09-2024,Active,165,31984
U08784,29-09-2024,Basic,499,UK,Tablet,10-03-2025,Active,27,5988
U08785,10-07-2025,Premium,999,Australia,Tablet,12-09-2025,Active,214,3996
U08786,05-10-2024,Premium,999,India,Laptop,20-10-2024,Active,101,3996
U08787,07-11-2024,Basic,499,Germany,Tablet,07-12-2024,Churned,33,11477
U08788,27-09-2025,Premium,999,Germany,Mobile,27-02-2026,Active,186,3996
U08789,30-01-2025,Basic,499,USA,Laptop,02-03-2025,Active,126,3493
U08790,31-10-2025,Basic,499,India,Mobile,01-12-2025,Active,76,3992
U08791,06-04-2025,Enterprise,1999,Germany,Tablet,07-04-2025,Active,184,5997
U08792,29-02-2024,Premium,999,USA,Tablet,02-03-2024,Churned,234,13986
U08793,17-06-2024,Basic,499,UK,Laptop,17-08-2024,Churned,45,6487
U08794,05-08-2025,Premium,999,Australia,Tablet,23-01-2026,Active,136,19980
U08795,28-05-2025,Basic,499,UK,Laptop,04-10-2025,Active,172,10978
U08796,07-03-2024,Enterprise,1999,Canada,Tablet,04-06-2024,Active,77,15992
U08797,25-07-2025,Enterprise,1999,UK,Laptop,06-01-2026,Active,234,13993
U08798,08-09-2025,Premium,999,UK,Tablet,08-02-2026,Active,57,999
U08799,06-10-2024,Basic,499,Canada,Tablet,24-10-2024,Active,13,499
U08800,29-11-2024,Basic,499,USA,Mobile,03-05-2025,Active,142,11477
U08801,14-07-2024,Basic,499,UK,Mobile,27-08-2024,Active,104,6487
U08802,31-08-2024,Premium,999,Singapore,Tablet,01-09-2024,Active,91,18981
U08803,03-08-2025,Basic,499,India,Mobile,14-10-2025,Churned,10,8483
U08804,19-01-2025,Basic,499,Canada,Laptop,15-02-2025,Active,118,9980
U08805,10-04-2024,Basic,499,Singapore,Mobile,03-07-2024,Churned,159,2994
U08806,07-07-2025,Basic,499,UK,Laptop,12-11-2025,Active,79,9481
U08807,31-12-2024,Premium,999,UK,Tablet,18-02-2025,Active,26,16983
U08808,21-03-2025,Basic,499,USA,Laptop,26-05-2025,Active,231,9481
U08809,18-04-2025,Enterprise,1999,Germany,Tablet,26-05-2025,Active,201,27986
U08810,10-06-2025,Premium,999,Australia,Tablet,18-11-2025,Active,241,20979
U08811,19-01-2025,Enterprise,1999,India,Mobile,10-07-2025,Active,66,11994
U08812,04-09-2025,Basic,499,Australia,Tablet,30-10-2025,Active,10,7984
U08813,03-05-2024,Basic,499,UK,Laptop,06-07-2024,Active,188,2994
U08814,27-06-2025,Basic,499,USA,Tablet,04-12-2025,Active,171,1996
U08815,26-03-2025,Basic,499,Germany,Mobile,27-06-2025,Active,222,1996
U08816,05-04-2025,Enterprise,1999,Canada,Laptop,24-06-2025,Churned,37,17991
U08817,21-03-2025,Premium,999,Singapore,Tablet,26-03-2025,Churned,20,8991
U08818,22-05-2024,Premium,999,UK,Laptop,13-09-2024,Active,230,13986
U08819,04-04-2024,Basic,499,Singapore,Laptop,03-07-2024,Active,144,4990
U08820,04-08-2025,Premium,999,India,Laptop,27-08-2025,Churned,157,12987
U08821,10-08-2025,Premium,999,Australia,Laptop,28-08-2025,Active,217,21978
U08822,29-01-2024,Premium,999,Australia,Laptop,04-02-2024,Active,90,9990
U08823,14-11-2024,Premium,999,USA,Mobile,30-04-2025,Active,195,11988
U08824,07-03-2025,Basic,499,USA,Tablet,12-08-2025,Active,121,11976
U08825,20-11-2025,Basic,499,Canada,Laptop,28-02-2026,Churned,195,6487
U08826,04-06-2024,Premium,999,India,Laptop,21-07-2024,Active,8,7992
U08827,07-05-2025,Basic,499,Singapore,Tablet,19-08-2025,Active,240,5988
U08828,08-03-2024,Basic,499,Singapore,Laptop,11-06-2024,Active,198,998
U08829,24-03-2025,Basic,499,Singapore,Tablet,16-06-2025,Active,15,10978
U08830,07-03-2025,Premium,999,USA,Laptop,03-04-2025,Active,150,4995
U08831,02-05-2024,Premium,999,Australia,Mobile,15-06-2024,Active,57,19980
U08832,01-01-2025,Basic,499,Canada,Mobile,23-01-2025,Active,123,10479
U08833,02-03-2025,Basic,499,India,Mobile,24-04-2025,Active,37,6986
U08834,09-12-2024,Premium,999,Singapore,Mobile,13-01-2025,Active,216,14985
U08835,25-03-2024,Premium,999,USA,Tablet,14-08-2024,Churned,37,6993
U08836,15-05-2024,Premium,999,Singapore,Tablet,29-05-2024,Churned,47,10989
U08837,16-08-2024,Basic,499,UK,Mobile,27-11-2024,Churned,125,11976
U08838,09-04-2025,Basic,499,India,Mobile,14-07-2025,Churned,61,3992
U08839,14-12-2024,Basic,499,USA,Tablet,09-02-2025,Active,87,6986
U08840,22-07-2025,Premium,999,UK,Tablet,14-01-2026,Active,32,16983
U08841,30-08-2024,Basic,499,USA,Tablet,08-10-2024,Active,33,5988
U08842,24-08-2025,Basic,499,Canada,Laptop,05-01-2026,Active,124,1497
U08843,17-07-2024,Premium,999,USA,Mobile,30-07-2024,Active,58,4995
U08844,20-03-2025,Premium,999,India,Mobile,30-07-2025,Active,16,14985
U08845,08-06-2025,Basic,499,UK,Laptop,05-12-2025,Churned,215,5489
U08846,26-09-2024,Enterprise,1999,Singapore,Laptop,19-10-2024,Churned,234,9995
U08847,12-04-2024,Basic,499,USA,Laptop,31-05-2024,Active,232,11477
U08848,16-01-2024,Premium,999,Germany,Laptop,12-06-2024,Active,187,2997
U08849,29-09-2024,Enterprise,1999,Canada,Tablet,10-03-2025,Active,98,31984
U08850,01-02-2025,Enterprise,1999,USA,Laptop,09-05-2025,Active,43,23988
U08851,07-04-2025,Premium,999,India,Mobile,09-05-2025,Active,196,4995
U08852,08-11-2024,Enterprise,1999,India,Tablet,11-03-2025,Active,182,17991
U08853,31-03-2025,Basic,499,USA,Mobile,06-09-2025,Active,189,2994
U08854,18-02-2024,Enterprise,1999,Canada,Mobile,04-04-2024,Active,38,15992
U08855,16-02-2025,Enterprise,1999,USA,Tablet,13-04-2025,Active,174,47976
U08856,30-12-2024,Enterprise,1999,Australia,Tablet,08-06-2025,Churned,163,29985
U08857,12-06-2024,Enterprise,1999,USA,Laptop,02-09-2024,Active,39,39980
U08858,09-01-2024,Premium,999,Australia,Mobile,02-07-2024,Churned,153,6993
U08859,07-03-2025,Premium,999,Australia,Tablet,12-05-2025,Active,37,1998
U08860,29-04-2024,Premium,999,India,Mobile,24-10-2024,Active,225,7992
U08861,20-03-2024,Basic,499,Singapore,Laptop,28-03-2024,Churned,249,10978
U08862,05-02-2025,Basic,499,UK,Tablet,25-03-2025,Churned,170,998
U08863,14-12-2024,Premium,999,Australia,Laptop,30-04-2025,Churned,212,12987
U08864,01-04-2024,Basic,499,Canada,Tablet,01-09-2024,Active,96,3493
U08865,10-10-2025,Basic,499,USA,Tablet,23-02-2026,Active,63,9481
U08866,06-09-2025,Basic,499,UK,Tablet,31-10-2025,Active,51,4990
U08867,10-07-2025,Basic,499,Germany,Tablet,13-11-2025,Churned,202,6986
U08868,22-03-2025,Basic,499,USA,Tablet,03-07-2025,Active,85,4990
U08869,26-12-2024,Enterprise,1999,UK,Laptop,17-05-2025,Churned,150,7996
U08870,29-08-2024,Premium,999,UK,Tablet,13-02-2025,Active,202,9990
U08871,30-08-2024,Basic,499,India,Laptop,21-02-2025,Active,228,1497
U08872,04-02-2024,Premium,999,India,Tablet,03-06-2024,Active,144,21978
U08873,10-06-2024,Basic,499,Australia,Tablet,18-08-2024,Active,178,4491
U08874,23-10-2024,Basic,499,Germany,Laptop,12-04-2025,Churned,208,4990
U08875,21-06-2025,Basic,499,UK,Laptop,27-11-2025,Active,207,11976
U08876,02-12-2024,Basic,499,Canada,Mobile,02-01-2025,Active,166,5988
U08877,27-09-2025,Premium,999,India,Laptop,31-10-2025,Active,102,22977
U08878,06-03-2024,Basic,499,Germany,Mobile,28-03-2024,Churned,74,3992
U08879,27-03-2025,Basic,499,USA,Tablet,07-07-2025,Active,34,2495
U08880,07-09-2025,Basic,499,UK,Tablet,18-02-2026,Active,240,2495
U08881,07-08-2025,Premium,999,Singapore,Laptop,29-11-2025,Churned,49,999
U08882,24-04-2025,Basic,499,Australia,Laptop,19-06-2025,Churned,20,9980
U08883,29-07-2025,Basic,499,UK,Laptop,02-01-2026,Churned,190,3493
U08884,26-07-2025,Basic,499,Germany,Mobile,26-11-2025,Active,92,3493
U08885,05-09-2025,Basic,499,Germany,Mobile,16-02-2026,Active,154,3493
U08886,13-06-2025,Enterprise,1999,USA,Tablet,05-07-2025,Active,135,47976
U08887,24-11-2024,Basic,499,Australia,Laptop,02-04-2025,Active,82,8982
U08888,13-12-2024,Basic,499,India,Tablet,23-04-2025,Active,35,5988
U08889,29-03-2024,Basic,499,Singapore,Tablet,05-08-2024,Active,90,6487
U08890,20-02-2025,Basic,499,Australia,Laptop,01-06-2025,Active,242,2994
U08891,30-06-2024,Basic,499,UK,Laptop,01-08-2024,Churned,250,4990
U08892,23-02-2025,Premium,999,Germany,Tablet,17-03-2025,Churned,186,8991
U08893,08-04-2025,Basic,499,Canada,Tablet,26-04-2025,Active,80,4491
U08894,05-08-2024,Basic,499,Singapore,Mobile,28-10-2024,Active,77,5489
U08895,01-04-2024,Basic,499,Australia,Tablet,20-04-2024,Active,237,9980
U08896,24-10-2025,Enterprise,1999,USA,Mobile,19-11-2025,Active,57,5997
U08897,01-01-2025,Premium,999,Germany,Tablet,23-05-2025,Active,151,16983
U08898,27-08-2024,Basic,499,USA,Tablet,05-10-2024,Active,172,2994
U08899,10-02-2024,Basic,499,Singapore,Laptop,30-04-2024,Churned,229,1497
U08900,12-03-2025,Basic,499,Canada,Tablet,03-07-2025,Churned,16,10978
U08901,25-07-2024,Premium,999,Canada,Laptop,06-09-2024,Active,101,22977
U08902,23-10-2024,Basic,499,Australia,Laptop,12-04-2025,Churned,6,9980
U08903,14-05-2025,Basic,499,Canada,Mobile,29-07-2025,Active,153,10978
U08904,09-01-2025,Premium,999,India,Mobile,10-06-2025,Active,9,23976
U08905,02-04-2024,Basic,499,USA,Laptop,21-05-2024,Active,18,1996
U08906,15-08-2024,Basic,499,Canada,Laptop,04-12-2024,Churned,191,4491
U08907,18-08-2025,Basic,499,Canada,Laptop,18-12-2025,Active,167,5489
U08908,24-10-2024,Basic,499,USA,Mobile,01-01-2025,Active,136,2994
U08909,16-03-2024,Premium,999,Canada,Mobile,09-06-2024,Active,248,22977
U08910,20-01-2024,Premium,999,India,Laptop,11-04-2024,Active,63,5994
U08911,26-10-2025,Enterprise,1999,Singapore,Laptop,17-03-2026,Active,219,21989
U08912,20-11-2024,Basic,499,India,Laptop,22-04-2025,Active,77,5988
U08913,19-06-2025,Premium,999,USA,Tablet,03-07-2025,Active,123,5994
U08914,29-05-2025,Basic,499,USA,Tablet,20-07-2025,Active,250,9481
U08915,28-06-2025,Premium,999,Germany,Tablet,11-10-2025,Active,229,12987
U08916,25-06-2025,Basic,499,Singapore,Tablet,04-12-2025,Active,178,5489
U08917,03-07-2024,Basic,499,India,Laptop,21-09-2024,Active,192,3493
U08918,27-06-2024,Premium,999,Singapore,Mobile,14-10-2024,Active,31,8991
U08919,18-03-2025,Premium,999,India,Laptop,17-05-2025,Churned,172,14985
U08920,15-10-2025,Basic,499,India,Tablet,20-11-2025,Churned,234,499
U08921,14-10-2025,Premium,999,Singapore,Mobile,30-03-2026,Active,163,9990
U08922,29-03-2025,Basic,499,Canada,Tablet,31-08-2025,Churned,237,7485
U08923,28-07-2025,Basic,499,Germany,Mobile,04-10-2025,Active,135,5988
U08924,22-12-2024,Premium,999,USA,Laptop,24-03-2025,Active,226,8991
U08925,23-07-2025,Premium,999,India,Laptop,02-01-2026,Active,16,9990
U08926,26-05-2025,Enterprise,1999,Canada,Laptop,17-11-2025,Active,136,33983
U08927,13-08-2025,Premium,999,Canada,Tablet,02-09-2025,Churned,87,22977
U08928,25-08-2025,Premium,999,USA,Laptop,24-09-2025,Active,244,20979
U08929,09-10-2025,Premium,999,Germany,Laptop,26-10-2025,Active,106,17982
U08930,21-11-2025,Basic,499,USA,Mobile,05-03-2026,Active,181,3992
U08931,30-09-2025,Premium,999,Germany,Mobile,19-12-2025,Churned,125,20979
U08932,08-11-2024,Basic,499,UK,Mobile,05-04-2025,Active,52,8483
U08933,23-04-2025,Premium,999,UK,Mobile,27-08-2025,Churned,215,14985
U08934,19-03-2025,Basic,499,Australia,Laptop,30-05-2025,Active,239,6986
U08935,27-03-2025,Basic,499,India,Laptop,19-05-2025,Churned,180,7485
U08936,30-10-2024,Basic,499,Singapore,Tablet,29-11-2024,Active,29,6487
U08937,12-01-2025,Basic,499,Canada,Mobile,17-02-2025,Active,84,1497
U08938,16-03-2025,Basic,499,Canada,Tablet,04-08-2025,Active,46,5489
U08939,10-09-2024,Basic,499,India,Mobile,25-10-2024,Active,88,1497
U08940,24-03-2024,Basic,499,Australia,Mobile,14-08-2024,Active,138,3493
U08941,01-10-2024,Basic,499,India,Mobile,10-12-2024,Active,24,998
U08942,12-05-2024,Basic,499,Canada,Laptop,06-09-2024,Active,212,4990
U08943,27-07-2025,Basic,499,India,Tablet,26-11-2025,Active,150,6986
U08944,07-10-2024,Premium,999,Australia,Mobile,13-02-2025,Active,19,5994
U08945,25-06-2024,Basic,499,Singapore,Laptop,10-11-2024,Churned,44,4491
U08946,09-01-2024,Basic,499,USA,Laptop,16-05-2024,Active,16,9481
U08947,13-06-2025,Premium,999,Canada,Tablet,21-08-2025,Active,192,6993
U08948,22-10-2024,Basic,499,Canada,Mobile,14-04-2025,Active,84,10978
U08949,25-06-2024,Basic,499,UK,Laptop,04-12-2024,Churned,86,10978
U08950,19-02-2025,Basic,499,USA,Tablet,20-02-2025,Active,128,11477
U08951,15-04-2025,Basic,499,Australia,Tablet,15-06-2025,Churned,184,1996
U08952,25-10-2025,Basic,499,USA,Mobile,08-02-2026,Active,246,11477
U08953,05-11-2024,Premium,999,UK,Mobile,04-01-2025,Active,154,14985
U08954,16-07-2025,Basic,499,Germany,Tablet,22-07-2025,Churned,181,3493
U08955,25-11-2024,Basic,499,Germany,Laptop,03-04-2025,Churned,16,2495
U08956,12-10-2024,Basic,499,Canada,Tablet,05-02-2025,Churned,137,3493
U08957,15-05-2024,Premium,999,India,Tablet,25-07-2024,Active,163,9990
U08958,25-11-2025,Premium,999,UK,Laptop,23-03-2026,Churned,158,1998
U08959,11-04-2025,Basic,499,USA,Laptop,15-08-2025,Active,167,9980
U08960,15-10-2025,Basic,499,Singapore,Mobile,21-10-2025,Active,234,8982
U08961,12-09-2024,Premium,999,Australia,Tablet,06-03-2025,Active,9,999
U08962,25-06-2024,Basic,499,Australia,Tablet,11-10-2024,Active,168,7984
U08963,22-05-2024,Premium,999,India,Tablet,31-10-2024,Active,85,6993
U08964,30-05-2024,Basic,499,Germany,Mobile,30-06-2024,Churned,37,8483
U08965,12-02-2025,Premium,999,Singapore,Mobile,05-05-2025,Active,214,17982
U08966,27-06-2024,Premium,999,USA,Laptop,09-08-2024,Active,131,4995
U08967,22-09-2024,Basic,499,Germany,Mobile,01-01-2025,Active,222,998
U08968,23-07-2025,Basic,499,Germany,Tablet,13-08-2025,Active,70,8982
U08969,01-09-2025,Basic,499,USA,Tablet,14-10-2025,Churned,176,2994
U08970,15-07-2024,Basic,499,India,Tablet,01-10-2024,Active,113,6487
U08971,20-08-2025,Basic,499,Singapore,Tablet,29-12-2025,Active,186,1996
U08972,13-02-2025,Basic,499,USA,Laptop,14-03-2025,Churned,66,10479
U08973,21-11-2024,Premium,999,UK,Tablet,06-01-2025,Active,25,8991
U08974,31-12-2024,Premium,999,India,Tablet,03-02-2025,Active,44,15984
U08975,22-02-2024,Premium,999,Australia,Tablet,28-07-2024,Churned,240,21978
U08976,19-05-2025,Premium,999,Australia,Laptop,01-07-2025,Active,237,5994
U08977,20-09-2025,Premium,999,UK,Tablet,29-09-2025,Active,60,15984
U08978,08-01-2025,Premium,999,Singapore,Mobile,01-05-2025,Active,219,8991
U08979,28-05-2024,Premium,999,India,Tablet,11-06-2024,Active,107,21978
U08980,17-07-2025,Basic,499,Canada,Tablet,11-11-2025,Active,129,3992
U08981,11-11-2025,Basic,499,Germany,Laptop,21-03-2026,Active,96,9481
U08982,13-05-2025,Enterprise,1999,USA,Mobile,03-08-2025,Active,124,15992
U08983,06-12-2024,Enterprise,1999,India,Mobile,13-04-2025,Active,201,37981
U08984,09-09-2024,Basic,499,Singapore,Tablet,08-02-2025,Churned,239,4990
U08985,27-02-2024,Basic,499,Canada,Mobile,12-05-2024,Active,178,7485
U08986,18-09-2025,Basic,499,Australia,Tablet,31-01-2026,Churned,35,2495
U08987,14-02-2024,Basic,499,India,Tablet,25-03-2024,Active,76,8982
U08988,20-09-2025,Basic,499,UK,Laptop,08-03-2026,Active,39,7485
U08989,28-04-2024,Premium,999,India,Laptop,21-08-2024,Active,43,1998
U08990,24-01-2024,Basic,499,Australia,Laptop,06-07-2024,Active,89,5489
U08991,10-04-2025,Basic,499,India,Laptop,13-06-2025,Active,99,1996
U08992,09-04-2025,Premium,999,Singapore,Tablet,15-06-2025,Churned,182,19980
U08993,04-06-2025,Basic,499,Australia,Laptop,08-10-2025,Active,247,1996
U08994,14-05-2025,Premium,999,India,Mobile,23-09-2025,Active,18,7992
U08995,20-10-2024,Enterprise,1999,Australia,Tablet,24-11-2024,Active,61,43978
U08996,02-01-2024,Enterprise,1999,India,Tablet,26-02-2024,Active,62,19990
U08997,06-05-2025,Premium,999,Singapore,Tablet,27-07-2025,Active,185,10989
U08998,19-01-2024,Enterprise,1999,Singapore,Mobile,28-06-2024,Active,54,3998
U08999,05-06-2025,Enterprise,1999,UK,Mobile,24-07-2025,Churned,197,23988
U09000,17-04-2024,Premium,999,Australia,Tablet,13-06-2024,Active,32,4995
U09001,13-01-2025,Premium,999,Australia,Tablet,24-03-2025,Active,146,16983
U09002,12-07-2025,Basic,499,Germany,Tablet,17-11-2025,Active,184,5988
U09003,18-04-2025,Basic,499,Singapore,Laptop,30-09-2025,Active,154,2495
U09004,21-06-2025,Basic,499,Australia,Tablet,02-11-2025,Active,65,11477
U09005,06-07-2025,Basic,499,Canada,Mobile,31-07-2025,Churned,166,998
U09006,01-02-2024,Basic,499,USA,Mobile,29-05-2024,Active,148,6986
U09007,15-08-2024,Basic,499,Singapore,Laptop,11-01-2025,Churned,22,9481
U09008,12-07-2025,Basic,499,Germany,Tablet,26-12-2025,Active,102,11477
U09009,20-02-2025,Premium,999,Germany,Mobile,01-05-2025,Churned,216,8991
U09010,02-05-2024,Basic,499,Australia,Mobile,30-05-2024,Active,92,4491
U09011,26-03-2025,Premium,999,USA,Mobile,20-06-2025,Active,232,14985
U09012,14-04-2024,Enterprise,1999,UK,Tablet,27-08-2024,Active,131,9995
U09013,04-11-2024,Basic,499,Australia,Laptop,08-12-2024,Active,46,10479
U09014,03-07-2024,Basic,499,Australia,Laptop,07-10-2024,Churned,45,1996
U09015,21-06-2024,Basic,499,India,Mobile,09-12-2024,Churned,42,3992
U09016,29-09-2024,Basic,499,Germany,Mobile,06-01-2025,Active,103,3992
U09017,03-03-2025,Basic,499,Canada,Laptop,31-07-2025,Active,117,2495
U09018,22-04-2025,Basic,499,India,Laptop,19-10-2025,Active,75,6986
U09019,12-07-2024,Premium,999,UK,Tablet,21-10-2024,Active,240,23976
U09020,26-03-2025,Basic,499,Singapore,Tablet,11-04-2025,Active,162,6487
U09021,25-08-2024,Basic,499,Germany,Tablet,15-12-2024,Active,205,10479
U09022,16-05-2025,Basic,499,Germany,Mobile,27-08-2025,Active,206,2994
